"time_ms,beat,piezo1,piezo2,piezo3,piezo4"
"1229,1,0"
"1235,0,2"
"1242,0,-1"
"1248,0,1"
"1254,0,1"
"1263,0,1"
"1273,0,0"
"1284,0,1"
"1294,0,1"
"1305,0,1"
"1315,0,1"
"1326,0,1"
"1336,0,1"
"1346,0,1"
"1356,0,1"
"1368,0,1"
"1378,0,1"
"1388,0,1"
"1398,0,1"
"1409,0,1"
"1419,0,1"
"1429,0,1"
"1440,0,1"
"1451,0,1"
"1461,0,1"
"1471,0,1"
"1481,0,1"
"1491,0,1"
"1503,0,1"
"1513,0,1"
"1523,0,1"
"1533,0,1"
"1544,0,1"
"1554,0,1"
"1565,0,1"
"1575,0,1"
"1586,0,1"
"1596,0,1"
"1606,0,1"
"1616,0,1"
"1627,0,1"
"1638,0,0"
"1648,0,1"
"1658,0,1"
"1669,0,1"
"1679,0,1"
"1689,0,1"
"1700,0,1"
"1711,0,1"
"1721,0,1"
"1731,0,1"
"1741,0,1"
"1752,0,1"
"1762,0,1"
"1773,0,1"
"1783,0,1"
"1794,0,1"
"1804,0,1"
"1814,0,1"
"1824,0,1"
"1836,0,1"
"1846,0,1"
"1856,0,0"
"1866,0,1"
"1876,0,1"
"1887,0,1"
"1898,0,1"
"1908,0,1"
"1918,0,1"
"1929,0,1"
"1939,0,1"
"1949,0,1"
"1959,0,1"
"1971,0,1"
"1981,0,1"
"1991,0,1"
"2001,0,1"
"2012,0,1"
"2022,0,1"
"2033,0,1"
"2043,0,1"
"2054,0,1"
"2064,0,1"
"2074,1,1"
"2084,1,0"
"2095,1,1"
"2106,1,0"
"2116,1,2"
"2126,1,7"
"2137,1,1"
"2147,1,1"
"2157,1,9"
"2168,1,1"
"2179,1,1"
"2189,1,5"
"2199,0,1"
"2209,0,1"
"2220,0,1"
"2231,0,1"
"2241,0,1"
"2251,0,1"
"2262,0,1"
"2272,0,1"
"2282,0,1"
"2292,0,1"
"2304,0,3"
"2314,0,1"
"2324,0,1"
"2334,0,1"
"2344,0,1"
"2355,0,0"
"2366,0,1"
"2376,0,1"
"2386,0,1"
"2397,0,0"
"2407,0,1"
"2417,0,1"
"2427,0,-1"
"2440,0,1"
"2450,0,1"
"2460,0,1"
"2470,0,0"
"2481,0,0"
"2491,0,1"
"2502,0,1"
"2512,0,1"
"2523,0,1"
"2533,0,1"
"2543,0,1"
"2553,0,1"
"2565,0,1"
"2575,0,1"
"2585,0,1"
"2595,0,1"
"2606,0,1"
"2616,0,1"
"2626,0,1"
"2637,0,0"
"2648,0,1"
"2658,0,1"
"2668,0,1"
"2678,0,1"
"2689,0,1"
"2700,0,1"
"2710,0,1"
"2720,0,1"
"2731,0,1"
"2741,0,1"
"2751,0,1"
"2762,0,1"
"2772,0,1"
"2783,0,1"
"2793,0,1"
"2803,0,1"
"2813,0,1"
"2824,0,1"
"2835,0,1"
"2845,0,1"
"2855,0,1"
"2866,0,1"
"2876,0,1"
"2886,0,1"
"2897,0,1"
"2908,0,1"
"2918,0,1"
"2928,0,1"
"2938,0,0"
"2949,0,1"
"2959,0,1"
"2970,0,1"
"2980,0,1"
"2991,0,1"
"3001,0,1"
"3011,0,1"
"3021,0,1"
"3033,0,1"
"3043,0,1"
"3053,0,0"
"3063,0,1"
"3074,0,1"
"3084,0,1"
"3095,0,1"
"3105,0,1"
"3116,0,1"
"3126,0,1"
"3136,0,1"
"3146,0,1"
"3156,0,1"
"3168,0,1"
"3178,0,1"
"3188,1,1"
"3198,1,0"
"3209,1,2"
"3219,1,1"
"3230,1,1"
"3240,1,0"
"3251,1,0"
"3261,1,3"
"3271,1,1"
"3281,1,1"
"3292,1,8"
"3303,1,1"
"3313,1,1"
"3323,0,2"
"3334,0,-1"
"3345,0,1"
"3355,0,1"
"3366,0,1"
"3377,0,0"
"3387,0,1"
"3397,0,1"
"3407,0,1"
"3418,0,1"
"3429,0,3"
"3439,0,0"
"3449,0,1"
"3460,0,1"
"3470,0,1"
"3480,0,0"
"3490,0,0"
"3502,0,1"
"3512,0,1"
"3522,0,1"
"3532,0,1"
"3543,0,1"
"3553,0,0"
"3564,0,1"
"3574,0,1"
"3585,0,1"
"3595,0,0"
"3605,0,1"
"3615,0,1"
"3625,0,1"
"3637,0,1"
"3647,0,1"
"3657,0,1"
"3667,0,1"
"3678,0,1"
"3688,0,1"
"3699,0,1"
"3709,0,1"
"3720,0,1"
"3730,0,1"
"3740,0,1"
"3750,0,1"
"3762,0,1"
"3772,0,1"
"3782,0,1"
"3792,0,1"
"3803,0,1"
"3813,0,0"
"3823,0,1"
"3834,0,1"
"3845,0,1"
"3855,0,1"
"3865,0,1"
"3875,0,1"
"3886,0,1"
"3897,0,1"
"3907,0,1"
"3917,0,1"
"3928,0,1"
"3938,0,1"
"3948,0,1"
"3958,0,1"
"3970,0,1"
"3980,0,1"
"3990,0,1"
"4000,0,1"
"4011,0,1"
"4021,0,1"
"4032,0,1"
"4042,0,1"
"4052,0,0"
"4063,0,1"
"4073,0,1"
"4083,0,1"
"4094,0,1"
"4105,0,1"
"4115,0,1"
"4125,0,1"
"4135,0,1"
"4146,0,1"
"4156,0,1"
"4167,0,1"
"4177,0,1"
"4188,0,1"
"4198,0,1"
"4208,0,1"
"4218,0,1"
"4230,0,1"
"4240,0,1"
"4250,0,1"
"4260,0,1"
"4271,0,1"
"4281,0,1"
"4291,0,1"
"4302,0,1"
"4313,1,1"
"4323,1,1"
"4333,1,3"
"4343,1,1"
"4354,1,2"
"4365,1,4"
"4375,1,1"
"4385,1,4"
"4396,1,3"
"4406,1,1"
"4416,1,9"
"4427,1,5"
"4438,0,1"
"4448,0,1"
"4458,0,4"
"4468,0,1"
"4478,0,1"
"4489,0,1"
"4500,0,0"
"4510,0,1"
"4520,0,1"
"4531,0,1"
"4541,0,1"
"4551,0,5"
"4562,0,1"
"4573,0,1"
"4583,0,1"
"4593,0,0"
"4603,0,0"
"4614,0,0"
"4624,0,1"
"4635,0,1"
"4645,0,1"
"4656,0,1"
"4666,0,0"
"4676,0,0"
"4686,0,1"
"4698,0,1"
"4708,0,1"
"4718,0,0"
"4728,0,1"
"4739,0,1"
"4749,0,1"
"4760,0,1"
"4770,0,0"
"4781,0,1"
"4791,0,1"
"4801,0,1"
"4811,0,1"
"4822,0,1"
"4833,0,1"
"4843,0,1"
"4853,0,1"
"4864,0,1"
"4874,0,1"
"4884,0,1"
"4895,0,1"
"4905,0,1"
"4916,0,1"
"4926,0,1"
"4936,0,1"
"4946,0,1"
"4957,0,1"
"4968,0,1"
"4978,0,1"
"4988,0,1"
"4999,0,1"
"5009,0,1"
"5019,0,1"
"5030,0,1"
"5041,0,1"
"5051,0,1"
"5061,0,1"
"5071,0,1"
"5082,0,1"
"5093,0,1"
"5103,0,1"
"5113,0,1"
"5124,0,1"
"5134,0,1"
"5144,0,1"
"5154,0,1"
"5166,0,1"
"5176,0,1"
"5186,0,1"
"5196,0,1"
"5207,0,1"
"5217,0,1"
"5228,0,1"
"5238,0,1"
"5249,0,1"
"5259,0,1"
"5269,0,1"
"5279,0,1"
"5289,0,1"
"5301,0,1"
"5311,0,1"
"5321,0,1"
"5331,0,1"
"5342,0,1"
"5352,0,0"
"5363,0,1"
"5373,0,1"
"5384,0,1"
"5394,0,1"
"5404,0,1"
"5414,0,1"
"5426,0,1"
"5436,1,1"
"5446,1,1"
"5456,1,1"
"5467,1,1"
"5477,1,3"
"5487,1,10"
"5499,1,1"
"5510,1,1"
"5520,1,10"
"5531,1,1"
"5541,1,1"
"5552,1,3"
"5563,0,1"
"5573,0,1"
"5583,0,1"
"5594,0,0"
"5604,0,1"
"5614,0,1"
"5625,0,1"
"5636,0,-1"
"5647,0,1"
"5657,0,1"
"5667,0,2"
"5678,0,1"
"5688,0,1"
"5699,0,1"
"5709,0,1"
"5720,0,0"
"5730,0,1"
"5740,0,1"
"5750,0,1"
"5762,0,1"
"5772,0,1"
"5782,0,1"
"5792,0,0"
"5803,0,1"
"5813,0,1"
"5824,0,1"
"5834,0,0"
"5844,0,1"
"5855,0,1"
"5865,0,1"
"5875,0,1"
"5885,0,1"
"5897,0,1"
"5907,0,1"
"5917,0,1"
"5927,0,1"
"5938,0,1"
"5948,0,1"
"5959,0,1"
"5969,0,1"
"5980,0,1"
"5990,0,1"
"6000,0,1"
"6010,0,1"
"6021,0,1"
"6032,0,1"
"6042,0,1"
"6052,0,1"
"6063,0,1"
"6073,0,1"
"6083,0,1"
"6094,0,1"
"6105,0,1"
"6115,0,1"
"6125,0,1"
"6135,0,1"
"6146,0,1"
"6157,0,1"
"6167,0,1"
"6177,0,1"
"6188,0,0"
"6198,0,1"
"6208,0,1"
"6218,0,1"
"6230,0,1"
"6240,0,1"
"6250,0,1"
"6260,0,1"
"6270,0,1"
"6281,0,1"
